tconst	averageRating	numVotes
tt3505080	8.5	194
tt3505632	7.3	17
tt3505968	7.3	40
tt3507226	7.1	7
tt3509662	5.8	440
tt3512396	7.3	20
tt3512798	8.0	8
tt3519676	8.3	17
tt3521104	8.6	34
tt3522404	7.4	352
tt3522560	7.4	6
tt3522864	7.8	13
tt3523564	8.0	13
tt3523678	7.0	46
tt3524074	6.8	185
tt3526188	8.2	8
tt3526332	8.3	14
tt3526456	6.1	19
tt3530272	6.7	8
tt3532816	5.6	39
tt3533978	7.7	10
tt3540528	7.4	32
tt3541262	7.1	13326
tt3543194	9.0	66
tt3544018	8.6	11
tt3544744	7.0	13
tt3545820	8.5	9
tt3545878	5.4	80
tt3547238	6.6	111
tt3552334	8.1	27
tt3554012	7.4	686
tt3556212	6.2	5
tt3556960	5.5	8
tt3559178	8.1	33
tt3561818	3.5	146
tt3562346	6.1	8
tt3563004	7.4	8
tt3563422	7.2	31
tt3565648	7.6	1004
tt3567654	7.0	77
tt3568662	8.8	6
tt3569634	8.2	6
tt3570320	7.1	9
tt3571898	6.6	14
tt3572766	8.5	162
tt3573040	6.9	485
tt3573196	5.5	285
tt3574690	7.6	6
tt3574906	5.3	13
tt3576508	5.5	10
tt3577606	8.1	21
tt3578632	6.2	25
tt3578794	7.6	1135
tt3581478	4.7	766
tt3582084	7.4	52
tt3584162	7.7	337
tt3584188	7.7	22
tt3584220	7.7	27
tt3584556	8.0	79
tt3587338	9.5	9
tt3587928	8.0	9
tt3588932	7.3	16
tt3589932	6.8	7
tt3589996	8.6	77
tt3590676	7.9	41
tt3591462	7.5	17
tt3592020	3.5	60
tt3592956	7.0	17
tt3593456	8.4	757
tt3594048	6.6	247
tt3594368	8.4	16
tt3594510	4.0	664
tt3595308	8.0	10
tt3595748	5.5	226
tt3595788	5.0	13
tt3598108	5.4	875
tt3598874	5.0	27
tt3602106	4.4	1170
tt3602400	7.4	7
tt3602528	7.7	1695
tt3602552	6.8	7
tt3602954	7.0	15
tt3602962	7.0	15
tt3603760	6.5	9
tt3605804	6.8	51
tt3608914	5.5	16
tt3613166	8.0	6
tt3613778	7.7	44
tt3613820	5.2	15
tt3613860	5.5	18
tt3614530	4.2	8394
tt3616070	8.0	48
tt3616144	7.4	7
tt3618312	8.5	17
tt3618454	7.6	17
tt3618764	5.8	6
tt3620184	7.2	8
tt3621326	7.8	410
tt3622350	5.8	40
tt3622516	7.9	17
tt3623420	6.8	30
tt3626018	7.0	64
tt3626340	6.9	12
tt3628512	6.8	883
tt3629500	7.6	8
tt3630720	6.7	261
tt3631112	6.5	201828
tt3634868	6.3	30
tt3634914	9.0	13
tt3635248	6.2	27
tt3635788	3.6	716
tt3636130	6.6	34
tt3641570	8.8	5
tt3641706	8.6	41
tt3644158	5.1	23
tt3644198	3.1	797
tt3652636	7.7	16
tt3653964	7.3	1818
tt3654126	8.1	10
tt3654260	7.4	12
tt3655238	5.2	13
tt3655448	8.3	48089
tt3655598	5.7	40
tt3656658	7.0	8
tt3657366	7.0	7
tt3657530	3.4	24
tt3663710	4.4	73
tt3666160	8.5	12
tt3667366	7.0	12
tt3667546	7.4	22
tt3668882	5.4	9
tt3669632	6.3	7
tt3671146	5.8	13
tt3672004	8.1	298
tt3672026	6.7	154
tt3672994	8.5	9
tt3675362	8.0	34
tt3675748	5.5	4578
tt3675784	7.1	14
tt3677416	7.6	48
tt3678192	6.8	937
tt3678256	7.7	25
tt3682454	7.3	11
tt3682840	6.2	11
tt3685522	7.6	3423
tt3695902	7.7	440
tt3696086	6.4	1262
tt3696958	6.8	27
tt3697996	7.2	331
tt3698062	8.7	712
tt3699332	7.1	12
tt3700446	7.4	10
tt3701052	8.0	10
tt3701714	4.4	2346
tt3702924	9.0	224
tt3703558	5.5	15
tt3704360	9.3	15
tt3713196	7.3	9
tt3717250	8.5	16
tt3717474	7.2	15
tt3717750	6.2	6
tt3718268	7.1	36
tt3719040	8.3	122
tt3719492	7.0	349
tt3719948	5.5	581
tt3721064	7.6	521
tt3726408	6.8	21
tt3726932	7.1	19
tt3730294	7.9	147
tt3731304	9.4	11
tt3732892	7.2	41
tt3735810	5.6	186
tt3741296	7.9	14
tt3743928	6.8	6
tt3744222	7.5	12
tt3744492	4.9	8
tt3745620	7.6	7809
tt3748138	9.0	31
tt3749272	8.7	8
tt3751142	6.1	9
tt3752154	6.9	122
tt3754812	4.4	11
tt3757116	7.5	8
tt3758216	6.8	16
tt3758526	6.6	44
tt3758618	7.6	29
tt3759120	7.4	23
tt3759258	3.2	19
tt3761646	8.1	35
tt3762374	8.2	15
tt3762944	6.7	6963
tt3767620	8.2	17
tt3769474	6.6	10
tt3770746	6.6	12
tt3773682	4.3	21
tt3774478	5.7	6
tt3775410	8.2	57
tt3776086	7.2	247
tt3776152	8.4	1460
tt3776706	7.3	10
tt3777052	8.0	8
tt3777912	7.9	157
tt3778574	8.2	8
tt3778642	7.2	11
tt3781728	7.8	142
tt3782890	7.6	14
tt3786082	9.5	13
tt3786762	7.4	8
tt3787722	7.3	6
tt3790798	7.1	7
tt3792172	7.0	5
tt3792302	7.7	10
tt3794246	8.1	1112
tt3795178	7.0	12
tt3795982	7.2	6
tt3796888	7.0	32
tt3797662	7.0	8
tt3800204	6.4	11
tt3804106	5.7	40
tt3804116	6.4	29
tt3804510	6.7	52
tt3805262	8.4	7
tt3806844	6.7	8
tt3807546	8.3	2147
tt3808800	7.4	7
tt3808814	7.9	7
tt3808940	7.8	8
tt3809052	6.8	5
tt3811816	7.5	3510
tt3813116	3.6	6
tt3814034	7.8	26
tt3814152	8.1	26
tt3814300	8.2	15
tt3818528	7.8	8
tt3819178	8.4	18
tt3821586	8.6	7
tt3824018	4.5	1775
tt3824976	9.2	13
tt3826758	5.9	15
tt3830216	7.6	25
tt3831188	8.9	12
tt3831810	5.6	6788
tt3834040	6.0	6367
tt3834272	3.2	193
tt3839598	8.7	2651
tt3839846	5.0	5
tt3840000	8.3	16
tt3842196	6.9	14
tt3842724	4.4	315
tt3845892	8.2	29560
tt3847724	5.9	10
tt3853186	7.2	5
tt3853514	8.4	6
tt3853700	7.4	576
tt3855910	7.9	11
tt3859418	7.2	6
tt3860092	7.1	389
tt3861352	7.0	10
tt3861896	8.7	16
tt3863140	5.6	292
tt3865936	8.1	36
tt3865952	7.1	11
tt3867486	6.6	8
tt3874096	7.9	8
tt3876584	4.0	6
tt3877252	7.7	381
tt3878046	7.8	12
tt3880700	7.5	12
tt3881648	7.1	52
tt3881730	7.9	381
tt3883834	6.4	6
tt3885638	9.0	14
tt3886968	5.8	33
tt3888398	8.6	5
tt3888834	8.9	16
tt3894424	9.0	18
tt3894660	6.3	23
tt3896992	6.7	31
tt3903118	7.5	207
tt3903356	8.1	8
tt3903550	8.3	17
tt3903564	6.8	9
tt3904348	7.8	24
tt3905632	6.1	9
tt3905770	7.6	8
tt3906130	6.2	6
tt3906666	8.2	26
tt3907060	6.2	13
tt3908600	1.6	5
tt3909284	6.2	5
tt3909604	7.9	18
tt3914200	7.6	155
tt3915082	7.3	11
tt3915482	8.1	14
tt3918882	8.2	9
tt3918958	7.7	32
tt3922818	6.4	56677
tt3923108	7.4	15
tt3923372	7.4	53
tt3945560	7.8	12
tt3945710	6.7	21
tt3948210	6.7	37
tt3950192	6.0	11
tt3950478	6.7	12
tt3950830	7.8	11
tt3952324	8.0	219
tt3953402	5.0	7
tt3954012	5.6	18
tt3954614	4.8	19
tt3957002	7.4	115
tt3957498	8.4	7
tt3958432	5.8	773
tt3958832	7.7	8
tt3960290	5.8	7
tt3961478	8.8	6
tt3962274	5.9	10
tt3962848	6.9	4534
tt3963520	7.0	8
tt3969922	7.8	971
tt3970460	8.0	12
tt3970862	7.8	97
tt3972734	7.9	139
tt3973022	5.0	7
tt3974218	7.4	168
tt3975402	7.5	6
tt3975974	6.6	11
tt3978590	7.1	201
tt3981544	6.8	291
tt3981938	7.3	1714
tt3984348	5.3	373
tt3985982	3.6	47
tt3986510	8.6	22
tt3991392	7.3	33
tt3991970	4.6	21
tt3993804	8.1	92
tt3993986	8.2	16
tt3996418	6.2	39
tt3996810	6.3	82
tt3996812	7.7	8
tt3998184	8.8	40
tt4000668	8.9	17
tt4003750	7.5	1396
tt4003774	6.4	2055
tt4004452	8.0	9
tt4005824	6.8	5
tt4005916	8.4	16
tt4006586	8.0	4172
tt4006698	7.9	27
tt4011232	7.3	11
tt4011600	6.0	12
tt4012036	7.9	12
tt4014074	5.1	10
tt4014204	6.5	6
tt4016704	7.7	24
tt4017338	7.4	8
tt4017766	7.3	12
tt4019622	7.2	30
tt4020324	5.5	38
tt4020702	6.4	12
tt4023868	5.1	56
tt4026340	5.6	17
tt4027394	9.0	13
tt4027916	8.8	14
tt4027962	5.0	12
tt4028218	8.0	82
tt4028224	8.3	57
tt4028476	6.7	14
tt4033822	5.9	12
tt4034202	7.4	1967
tt4035888	8.5	6
tt4037144	8.9	1220
tt4039428	8.6	29
tt4039474	7.0	114
tt4041434	8.2	8
tt4042580	7.1	25
tt4043144	8.3	844
tt4043232	6.8	9
tt4044238	9.4	6
tt4044256	7.4	13
tt4044496	7.4	164
tt4045982	6.4	93
tt4048732	4.4	293
tt4048942	7.6	3212
tt4050472	6.2	8
tt4054478	7.9	42
tt4055124	8.0	78
tt4055444	7.0	7
tt4056974	6.3	265
tt4057300	8.0	28
tt4058464	6.8	25
tt4058836	2.4	3631
tt4060006	5.7	981
tt4060224	5.3	25
tt4060324	6.0	10
tt4060938	8.0	115
tt4061686	8.1	32
tt4063758	8.8	7
tt4065198	8.0	12
tt4066836	5.7	716
tt4067018	9.7	11
tt4067198	6.9	17
tt4067358	8.0	17
tt4068106	6.2	17
tt4072096	7.2	5
tt4074638	8.0	19
tt4074958	5.1	801
tt4077386	6.4	9
tt4077970	7.3	515
tt4078170	7.5	18
tt4078424	4.8	10
tt4079578	5.6	44
tt4080344	7.8	16
tt4080744	9.0	2374
tt4081298	8.3	471
tt4083032	8.0	13
tt4084060	6.5	587
tt4084140	7.2	11
tt4087048	5.8	5
tt4087288	7.5	22
tt4092512	7.4	279
tt4093516	7.8	17
tt4095430	7.4	316
tt4097648	5.2	29
tt4101368	8.3	33
tt4104958	6.9	27
tt4105608	7.4	10
tt4111828	6.6	11
tt4112048	6.7	6
tt4114270	7.8	6
tt4119590	7.0	1175
tt4121440	7.0	5
tt4124156	6.7	133
tt4125968	7.0	5
tt4126312	7.2	1994
tt4126616	6.2	146
tt4126948	5.9	9
tt4128150	7.3	288
tt4128574	8.7	4023
tt4130502	5.1	23
tt4131150	6.8	134
tt4133024	7.3	6
tt4135336	5.6	53
tt4136132	8.3	9
tt4138306	2.9	55
tt4138414	8.3	26
tt4139734	6.6	28
tt4144272	6.8	1369
tt4144674	7.6	30
tt4145362	2.2	12
tt4147622	6.4	7
tt4150290	8.3	82
tt4150728	7.2	7
tt4151942	8.1	1253
tt4152422	5.2	11
tt4152444	7.2	6
tt4158052	7.4	11
tt4160010	7.2	19
tt4160846	7.9	16
tt4162224	7.2	91
tt4164044	7.5	13
tt4166440	7.5	569
tt4167922	7.8	59
tt4169256	8.0	5
tt4170262	9.0	11
tt4170514	7.3	95
tt4171672	5.7	51
tt4172126	7.9	19
tt4175028	8.1	54
tt4175536	6.6	44
tt4177440	6.8	5
tt4180846	5.6	7
tt4181310	7.4	277
tt4183168	7.0	8
tt4191358	7.7	17
tt4191592	3.8	79
tt4192250	7.2	191
tt4192504	6.3	9
tt4193604	7.4	17
tt4195952	7.4	55
tt4197544	7.0	33
tt4209136	8.5	12
tt4209370	5.2	111
tt4209374	8.7	10
tt4211594	7.7	25
tt4212478	7.3	29
tt4214514	8.5	398
tt4214614	6.4	55
tt4214652	8.5	6
tt4217144	5.6	59
tt4217530	7.3	11
tt4218362	6.6	337
tt4218376	7.1	252
tt4218824	7.9	1974
tt4219894	8.2	806
tt4222732	4.0	207
tt4222742	5.8	24
tt4223366	6.6	769
tt4224438	4.2	65
tt4226340	7.6	20
tt4226656	4.7	15
tt4227738	7.2	583
tt4228400	6.7	98
tt4231532	5.9	19
tt4237530	8.6	23
tt4237560	7.9	465
tt4237566	9.4	5
tt4241474	7.4	13
tt4242252	6.7	69
tt4242368	6.8	6
tt4242512	5.5	9
tt4242732	4.4	73
tt4242820	7.0	50
tt4243498	8.2	13
tt4244570	7.8	13
tt4244916	7.1	18
tt4248052	6.8	12
tt4249830	9.0	8
tt4251330	8.3	1060
tt4253462	7.3	81
tt4253524	8.0	592
tt4255246	8.0	74
tt4256236	6.7	9
tt4258076	6.8	76
tt4259088	6.2	5
tt4260912	6.2	145
tt4264988	6.6	9
tt4265362	7.3	6
tt4265386	6.1	14
tt4265510	5.4	129
tt4266298	7.3	6
tt4266660	7.2	314
tt4266720	7.6	20
tt4266884	7.7	89
tt4267006	6.8	29
tt4270440	6.5	18
tt4273886	7.3	8127
tt4276660	5.7	118
tt4276890	5.3	21
tt4276906	8.3	8
tt4277290	7.5	12
tt4280056	6.4	266
tt4280486	7.5	14
tt4282884	8.1	440
tt4287124	6.8	7
tt4289162	7.2	14
tt4290790	8.0	6
tt4292438	8.2	36
tt4294604	6.1	42
tt4296656	6.8	39
tt4301600	4.1	43
tt4302666	6.9	159
tt4304456	9.3	15
tt4304504	7.2	252
tt4305124	5.9	41
tt4308310	7.8	60
tt4309236	4.4	114
tt4309384	7.9	10
tt4311874	7.5	19
tt4311982	5.8	28
tt4313328	4.7	124
tt4313622	6.5	19
tt4314832	6.2	196
tt4316060	5.6	12
tt4316282	9.1	39
tt4319314	6.2	8
tt4319712	7.7	128
tt4320902	6.6	13
tt4322458	6.3	7
tt4323486	6.9	10
tt4325900	5.5	297
tt4326024	7.2	69
tt4328818	7.1	33
tt4329474	7.8	8
tt4329554	6.9	16
tt4332362	6.5	267
tt4332542	7.6	20
tt4339046	5.5	11
tt4339118	4.8	13
tt4341908	5.4	7
tt4343068	6.5	23
tt4346378	8.2	22
tt4346492	6.5	7
tt4346788	8.5	4244
tt4351624	5.4	27
tt4354360	7.4	9
tt4354706	7.4	13
tt4360234	7.4	41
tt4364948	8.6	9
tt4365020	5.9	20
tt4365502	4.3	250
tt4370612	7.1	607
tt4371068	9.5	14
tt4371332	7.7	2935
tt4372232	7.6	6
tt4374648	7.7	6
tt4374996	8.8	13
tt4375378	7.5	50
tt4382566	5.5	10
tt4384864	8.7	829
tt4385810	8.0	6
tt4386732	7.8	1490
tt4391394	4.5	26
tt4392258	7.6	937
tt4392738	9.2	9
tt4393512	5.9	14
tt4396570	4.7	15
tt4400040	5.5	33
tt4402362	7.5	9
tt4409724	7.8	9
tt4411206	4.9	10
tt4411402	8.4	31
tt4412116	8.4	17
tt4412144	8.5	14
tt4412180	9.1	11
tt4413280	8.7	14
tt4415382	7.8	266
tt4417500	6.8	26
tt4417570	8.4	8
tt4419978	7.8	553
tt4421608	8.8	28
tt4422264	7.9	332
tt4422534	6.6	77
tt4423192	8.1	494
tt4426392	5.2	7
tt4426718	7.2	6
tt4428722	9.1	3164
tt4429084	7.2	18
tt4429734	7.0	15
tt4431240	7.8	6
tt4437216	5.7	8148
tt4437720	7.9	611
tt4439698	7.6	22
tt4439784	5.9	130
tt4441052	7.4	12
tt4441418	7.9	1312
tt4445002	7.3	21
tt4445024	8.1	17
tt4445258	7.8	20
tt4446728	7.6	10
tt4452448	7.4	75
tt4453514	8.0	866
tt4457562	7.7	7
tt4458402	6.8	16
tt4458812	8.0	13
tt4459530	1.5	8
tt4462716	8.0	3198
tt4465492	5.8	244
tt4466242	6.2	741
tt4466262	7.6	50
tt4469502	6.8	12
tt4470162	7.3	10
tt4471072	8.2	345
tt4471416	6.1	24
tt4472024	7.1	122
tt4472616	7.4	24
tt4474326	6.2	27
tt4474666	7.5	45
tt4474726	7.8	9
tt4474738	6.3	7
tt4474742	6.3	7
tt4477408	9.5	6
tt4477684	5.9	56
tt4481876	6.4	12
tt4482786	8.3	23
tt4483258	5.8	20
tt4483890	7.5	18
tt4484514	7.2	15
tt4484726	6.0	9
tt4485236	7.3	18
tt4485246	6.7	851
tt4486448	6.8	28
tt4487240	5.5	234
tt4488034	6.8	27
tt4493582	5.3	11
tt4495658	8.3	8
tt4497940	9.0	10
tt4501018	8.9	10
tt4502374	5.6	5
tt4502448	8.6	430
tt4503906	5.9	2219
tt4504310	8.3	18
tt4505266	8.1	22
tt4508110	7.5	9
tt4509596	4.4	8
tt4512854	9.8	28
tt4513560	3.7	49
tt4517614	8.8	1594
tt4522632	6.6	31
tt4523116	7.6	288
tt4523298	8.2	6
tt4524408	6.2	32
tt4524564	5.2	9
tt4526922	8.7	66
tt4530650	6.7	8
tt4535652	6.3	11
tt4535792	6.9	74
tt4536416	6.8	35
tt4536540	6.7	253
tt4537476	7.8	103
tt4541200	4.0	8
tt4541728	6.4	9
tt4542868	8.2	457
tt4543816	7.5	10
tt4547180	7.7	14
tt4547514	6.7	856
tt4550440	7.0	277
tt4550908	6.9	26
tt4551134	5.3	27
tt4552412	8.0	490
tt4553064	3.2	36
tt4553524	7.6	17
tt4554056	8.1	26
tt4554608	9.1	59
tt4555118	7.4	53
tt4561204	6.7	49
tt4561454	5.9	41
tt4563724	7.2	11
tt4564376	6.8	6
tt4564698	6.4	17
tt4568174	7.8	18
tt4569998	6.5	146
tt4571108	6.1	23
tt4572312	5.5	8
tt4575940	2.6	15
tt4576012	5.9	134
tt4576580	6.3	91
tt4579132	7.7	152
tt4580008	6.2	9
tt4581408	5.9	48
tt4585892	5.8	74
tt4586324	8.7	41
tt4586906	7.5	16
tt4589218	5.4	103495
tt4592408	7.0	57
tt4592920	7.8	55
tt4593366	5.8	130
tt4595114	7.4	80
tt4596052	3.5	298
tt4596444	6.6	12
tt4597234	7.3	108
tt4599402	8.3	7
tt4600922	7.9	44
tt4600952	4.0	14722
tt4602984	6.9	132
tt4603898	6.9	9
tt4604460	5.3	15
tt4608182	7.9	305
tt4608882	7.5	420
tt4610258	7.4	14
tt4610774	6.3	328
tt4612368	4.5	256
tt4612390	8.5	17
tt4613908	9.2	12
tt4614876	6.5	8
tt4615042	7.0	8
tt4616300	7.0	15
tt4619940	6.8	2377
tt4621272	5.0	6
tt4622366	6.9	128
tt4622766	7.8	42
tt4623042	7.2	2719
tt4623644	7.7	221
tt4626346	7.0	8
tt4626992	7.9	209
tt4630546	9.4	21629
tt4631974	7.2	14
tt4634676	6.8	30
tt4634890	6.6	7
tt4634984	8.2	43
tt4642270	7.0	5
tt4643436	6.4	18
tt4645330	6.8	23878
tt4645368	6.8	25460
tt4649330	6.6	57
tt4651394	3.6	220
tt4653684	6.8	17
tt4654590	9.8	46
tt4654776	6.3	32
tt4657448	7.0	45
tt4658108	9.4	15
tt4658770	8.5	2974
tt4659798	4.9	101
tt4660716	5.1	9
tt4661124	7.3	10
tt4662562	5.7	11
tt4665964	9.3	6
tt4667296	6.6	6
tt4669764	7.6	133
tt4669798	8.0	105
tt4676418	5.7	11
tt4677790	7.7	17
tt4678574	8.1	222
tt4678750	8.0	66
tt4682468	6.9	28
tt4683814	6.2	9
tt4684122	5.8	28
tt4686380	8.5	658
tt4686696	7.9	9
tt4687392	8.2	272
tt4687892	8.1	6390
tt4689764	3.8	22
tt4691852	8.3	126
tt4692696	7.2	11
tt4695536	7.1	16
tt4697076	5.9	934
tt4699180	8.2	12
tt4699578	10.0	5
tt4701440	6.4	5
tt4703852	10.0	5
tt4705220	8.6	5
tt4706812	7.1	60
tt4706874	8.2	71
tt4709064	7.1	32
tt4711926	6.2	66
tt4711964	7.6	6
tt4714782	6.1	43868
tt4715112	7.0	56
tt4715246	8.5	1107
tt4717800	10.0	5
tt4717852	10.0	5
tt4718446	4.9	11
tt4719230	10.0	6
tt4719286	10.0	6
tt4720762	10.0	5
tt4725246	10.0	6
tt4725928	7.2	8
tt4728946	6.3	314
tt4733114	8.0	8
tt4733396	9.8	9
tt4734014	7.0	17
tt4735080	6.8	5
tt4736486	6.7	698
tt4737802	8.0	20
tt4738452	7.8	140
tt4738776	4.8	1562
tt4740264	7.6	68
tt4740400	9.6	7
tt4741354	5.5	267
tt4743286	7.6	11
tt4743288	10.0	5
tt4745432	7.1	15
tt4746286	8.0	16
tt4747234	8.0	13
tt4747942	10.0	6
tt4748108	10.0	6
tt4748374	10.0	6
tt4755334	10.0	5
tt4757744	10.0	6
tt4757854	10.0	6
tt4758152	10.0	6
tt4758440	8.2	245
tt4758926	10.0	5
tt4759430	7.4	82
tt4759674	7.5	1501
tt4760186	7.0	432
tt4762724	6.6	10
tt4762892	7.5	13
tt4769338	8.3	7
tt4770500	7.5	12
tt4771814	7.2	12
tt4771996	5.0	8
tt4774850	6.5	25
tt4777738	5.4	60
tt4778916	6.9	7
tt4780202	9.4	9
tt4780302	6.7	37
tt4780454	8.4	7
tt4780902	2.7	476
tt4781614	7.7	27
tt4786250	7.4	6
tt4787086	5.6	31
tt4790354	7.8	11
tt4790478	7.7	241
tt4790498	8.3	225
tt4792614	8.4	6
tt4794680	8.5	16
tt4795796	6.5	419
tt4796094	6.4	23
tt4800070	6.4	225
tt4805852	7.4	41
tt4807682	6.4	5
tt4808870	3.9	19
tt4811262	8.1	333
tt4815884	6.3	7
tt4816152	5.2	335
tt4817428	7.5	41
tt4817756	8.4	109
tt4817822	8.2	28
tt4818092	3.3	13
tt4819668	5.2	15
tt4823434	6.9	9272
tt4828244	6.0	10
tt4828458	7.3	48
tt4828680	6.0	100
tt4830630	7.7	27
tt4834300	3.3	177
tt4835442	5.9	60
tt4835514	7.1	1080
tt4837884	8.1	47
tt4839184	2.0	23
tt4839230	5.2	5
tt4843166	6.1	8
tt4843648	8.5	7
tt4843750	7.2	89
tt4847642	6.9	11
tt4848050	7.6	8
tt4855584	8.8	14
tt4860338	5.4	35
tt4860602	7.4	13
tt4861262	7.1	60
tt4863784	6.3	1229
tt4865676	9.0	17
tt4866764	8.2	8
tt4866834	7.8	92
tt4867796	7.1	12
tt4872214	5.5	26
tt4873852	8.0	6
tt4874644	5.4	6
tt4875052	6.4	14
tt4876600	6.8	16
tt4876834	6.2	12
tt4877200	6.6	21
tt4878216	8.1	65
tt4878826	7.6	16
tt4881428	9.0	12
tt4884022	4.9	20
tt4884858	7.6	150
tt4885044	8.1	42
tt4895646	6.7	12
tt4901102	7.1	163
tt4906140	9.2	6
tt4906954	6.9	22
tt4907134	8.6	5
tt4907858	6.8	17
tt4910910	8.4	10
tt4913550	7.3	74
tt4913724	8.8	13
tt4914686	7.4	22
tt4915308	5.7	36
tt4918280	8.6	12
tt4922150	8.6	10
tt4922778	6.9	13
tt4924424	6.6	21
tt4925060	7.8	1838
tt4925196	8.1	28
tt4929638	5.8	11
tt4934190	6.9	9
tt4934388	6.9	10
tt4934664	7.8	371
tt4935352	7.1	180
tt4937336	8.3	188
tt4937438	7.9	141
tt4948230	8.1	14
tt4949260	6.2	11
tt4949412	5.1	171
tt4950264	7.9	20
tt4952768	7.9	37
tt4955340	7.4	103
tt4959580	8.0	5
tt4965308	5.9	37
tt4967328	9.4	101
tt4967424	6.1	8
tt4968726	7.1	20
tt4969370	8.6	17
tt4969454	8.1	64
tt4971010	7.9	639
tt4975542	9.5	23
tt4976196	4.7	6
tt4977326	7.1	8
tt4979934	7.7	7
tt4981316	7.6	1448
tt4981788	7.0	11
tt4982252	2.1	203
tt4991654	6.5	28
tt4995522	7.2	7
tt4996094	7.8	9
tt4996228	7.4	17
tt4996366	7.8	7
tt4997332	6.8	22
tt4997884	9.1	12
tt4998246	6.9	12
tt4999036	8.2	10
tt5000626	7.6	9
tt5001454	9.0	16
tt5003638	5.9	16
tt5005364	9.1	15
tt5005462	6.0	97
tt5006074	6.4	15
tt5006460	6.0	6
tt5010664	7.4	1086
tt5015658	5.0	13
tt5016958	7.3	124
tt5017324	5.2	45
tt5017444	6.6	74
tt5020134	7.9	13
tt5020512	7.1	26
tt5020684	7.1	7
tt5021378	7.5	31
tt5021446	7.3	58
tt5025560	6.7	260
tt5026394	8.9	8
tt5028968	7.8	24
tt5030480	7.4	9
tt5030964	7.9	108
tt5034074	6.2	122
tt5036130	5.8	107
tt5039666	8.2	15
tt5040278	7.7	10
tt5041026	4.7	19
tt5041986	7.2	20
tt5042554	4.8	11
tt5044484	9.0	32
tt5044884	8.0	12
tt5045602	6.7	10
tt5048294	8.5	14
tt5048928	7.0	10
tt5048966	7.2	285
tt5052318	10.0	61
tt5053564	7.7	15
tt5054930	7.8	7
tt5054932	7.4	6
tt5055776	8.5	9
tt5056170	8.3	58
tt5057600	6.8	70
tt5058562	6.8	87
tt5060166	4.2	5452
tt5062738	9.4	88
tt5069628	5.5	37
tt5071618	8.1	127
tt5074172	8.4	693
tt5074338	7.1	9
tt5076334	3.4	100
tt5080920	7.0	13
tt5082188	6.3	33
tt5082266	5.5	26
tt5084602	7.8	12
tt5087242	9.0	4144
tt5094740	7.9	9
tt5095196	6.3	397
tt5099832	7.2	20
tt5100216	8.0	58
tt5108136	7.0	7
tt5109320	8.0	7
tt5109784	6.6	253810
tt5110282	2.9	496
tt5111250	6.8	23
tt5111286	7.2	23
tt5111852	5.4	8
tt5114312	7.6	14
tt5116824	7.8	14
tt5117072	5.2	100
tt5119380	6.9	14
tt5119778	6.3	7
tt5121966	8.7	8
tt5122452	7.3	9
tt5122514	7.1	177
tt5124244	5.2	83
tt5124592	8.2	39
tt5124652	5.4	6
tt5125442	7.6	9
tt5128322	7.0	22
tt5129194	6.8	20
tt5131204	7.4	32
tt5131400	8.0	5
tt5131766	6.6	12
tt5132190	7.0	55
tt5132598	6.2	13
tt5133382	8.0	71
tt5135594	6.1	19
tt5137434	8.7	10
tt5148130	7.3	10
tt5148328	7.1	7
tt5152112	6.4	46
tt5153698	6.2	121
tt5154720	6.7	36
tt5155114	6.9	7
tt5156586	7.4	8
tt5161096	7.2	14
tt5161324	3.4	27
tt5161784	6.6	771
tt5162488	7.0	8
tt5162994	7.4	47
tt5165818	8.0	234
tt5168374	5.3	25
tt5169560	8.1	1018
tt5169684	7.3	179
tt5170534	7.2	9
tt5170710	5.4	188
tt5170834	5.4	115
tt5171288	4.8	11
tt5172856	5.8	7
tt5173442	9.3	7
tt5174426	8.6	2659
tt5175464	7.0	5
tt5176096	8.5	7
tt5176720	7.3	15
tt5182088	8.9	2691
tt5182166	7.8	352
tt5185786	8.6	79
tt5186180	5.9	61
tt5186186	7.7	2466
tt5189882	8.8	7
tt5199118	7.0	5
tt5199520	6.5	11
tt5200754	8.9	12
tt5203504	7.0	57
tt5203740	7.4	19
tt5205816	4.7	11
tt5207334	7.1	13
tt5209258	4.1	12
tt5209404	8.0	421
tt5210820	7.2	49
tt5211296	4.8	8
tt5211470	7.5	23
tt5212794	6.5	6
tt5212814	7.4	72
tt5215160	7.0	19
tt5215744	6.4	10
tt5216930	6.8	14
tt5217118	6.8	74
tt5217256	7.4	159
tt5218498	8.1	1594
tt5218866	6.1	15
tt5219946	5.2	19
tt5222036	6.1	53
tt5223292	4.9	8
tt5224322	8.4	32
tt5225242	5.9	54
tt5225530	8.0	8
tt5226694	6.8	18
tt5226744	9.1	338
tt5226752	7.5	12
tt5227682	3.2	26
tt5233412	6.4	6
tt5234520	5.9	38
tt5239494	7.0	2459
tt5241008	8.5	9
tt5241080	5.9	137
tt5243610	7.1	56
tt5246410	4.3	24
tt5248308	8.2	24
tt5252316	7.2	8
tt5252806	8.1	8
tt5252818	4.1	60
tt5255608	8.6	23
tt5256940	6.6	11
tt5258030	8.7	10
tt5258162	8.2	19
tt5258194	7.4	117
tt5258314	7.3	11
tt5260064	7.7	1269
tt5260248	5.4	34
tt5261276	10.0	16
tt5261756	6.0	206
tt5262952	8.6	26
tt5263224	8.3	183
tt5263326	7.2	28
tt5264490	7.6	12
